nom;% Voix/Ins_T2;% Voix/Exp_T2;% Voix/Exp_T1;% Voix/Ins_T1;P13_pop;P13_pop0002;P13_pop0305;P13_pop0610;P13_pop1117;P13_pop1824;P13_pop2539;P13_pop4054;P13_pop5564;P13_pop6579;P13_pop80p;P13_pop0019;P13_pop2064;P13_pop65P;P13_poph;P13_h0019;P13_h2064;P13_h65p;P13_popf;P13_f0019;P13_f2064;P13_f65p;P13_pop_fr;P13_pop_etr;P13_Pop15P;C13_Pop15P_cs1;C13_Pop15P_cs2;C13_Pop15P_cs3;C13_Pop15P_cs4;C13_Pop15P_cs5;C13_Pop15P_cs6;C13_Pop15P_cs7;C13_Pop15P_cs8;C13_H15P;C13_H15P_cs1;C13_H15P_cs2;C13_H15P_cs3;C13_H15P_cs4;C13_H15P_cs5;C13_H15P_cs6;C13_H15P_cs7;C13_H15P_cs8;C13_F15P;C13_F15P_cs1;C13_F15P_cs2;C13_F15P_cs3;C13_F15P_cs4;C13_F15P_cs5;C13_F15P_cs6;C13_F15P_cs7;C13_F15P_cs8;sexe;nb_mandats;ancrage_local;Tweets;Followers;Following;Listed;Replies/100derniers;Tweets with @mentions/100derniers;Tweets with #hashtags/100derniers;Retweets/100;Tweets with links/100derniers;Tweets with media/100derniers;age;duree_mandat (sem);semaines_presence/duree_mandat (sem);amendements_adoptes/duree_mandat (sem);amendements_proposes/duree_mandat (sem);amendements_signes/duree_mandat (sem);commission_interventions/duree_mandat (sem);commission_presences/duree_mandat (sem);hemicycle_interventions/duree_mandat (sem);hemicycle_interventions_courtes/duree_mandat (sem);propositions_ecrites/duree_mandat (sem);propositions_signees/duree_mandat (sem);questions_ecrites/duree_mandat (sem);questions_orales/duree_mandat (sem);rapports/duree_mandat (sem);_Agriculteurs exploitants;_Anciens agriculteurs exploitants;_Anciens artisans, commerçants, chefs d'entreprise;_Anciens cadres et professions intermédiaires;_Anciens employés et ouvriers;_Artisans;_Cadres d'entreprise;_Cadres de la fonction publique, professions intellectuelles et  artistiques;_Chefs d'entreprise de 10 salariés ou plus;_Commerçants et assimilés;_Contremaîtres, agents de maîtrise;_Employés administratifs d'entreprise;_Employés de commerce;_Employés de la fonction publique;_Inactifs divers (autres que retraités);_Ouvriers agricoles;_Ouvriers qualifiés;_Professions intermédiaires administratives et commerciales des entreprises;_Professions intermédiaires de l'enseignement, de la santé, de la fonction publique et assimilés;_Professions libérales et assimilés;_Sans profession déclarée;_AE;_GDR;_LFI;_LR;_LREM;_LT;_MODEM;_NI;_SOC;_UDI
Marie-France Lorho;21.44;50.37;0.12;0.06;119605.99999998;2.384515697504285;3.6679068600811;6.162785836712512;8.81568496300322;6.910246227164417;16.720872873207643;20.38209104970528;13.43756531917562;14.621462313448436;6.892688432757828;23.17545253124869;55.30956063709711;21.514986831654195;57964.2829075549;24.43758194741564;56.26940859844041;19.289559036643432;61641.7170924218;21.986989179280027;54.40534709041061;23.606041433461492;93.29710296392292;6.702897036077086;99048.4991620603;1.7960988611582265;4.414021484532752;4.952144414829174;12.31625070672805;16.336523705678054;14.159801308456506;28.70325498748082;17.317866085130444;47569.1255955065;2.7707120183312663;6.382307805503585;6.018625575479829;12.852908406735478;8.133448254115075;23.87689461624167;27.86058147112616;12.091908595934326;51479.3735665602;0.8955107908079022;2.593290467957808;3.966666019153441;11.818411391052662;23.916548495503022;5.180753316886498;29.47998212863498;22.144952310650943;0;2;0;747.0;1858.0;130.0;45.0;2.0;48.0;69.0;22.0;73.0;3.0;58;228.0;0.5043859649122807;0.08771929824561403;13.140350877192983;15.62719298245614;0.5745614035087719;0.6578947368421053;0.7105263157894737;0.10964912280701754;0.12719298245614036;0.3201754385964912;0.9429824561403509;0.03070175438596491;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Julien Aubert;19.57;50.89;0.12;0.06;108883.847363422;2.170219409825225;3.526721343093045;5.858582147810035;8.744248413434603;6.8789434530642986;15.748096580733447;21.06940477393165;13.999430581449811;14.784677130497876;7.2160024980942845;22.645408374126355;55.35299358026505;22.00159804560859;53044.9458556798;23.98386245381193;56.07985823090264;19.936279315285425;55838.901507725;21.37433289157921;54.66169991761882;23.9621762957126;93.82640081555432;6.17359918444569;90951.2669255553;1.5019076205869093;5.68328000791635;6.437532297610801;12.239557563963013;15.774427988697209;12.474849094567404;29.244318369231788;16.64082857802553;43451.2566623469;2.174863639501968;8.342730892269453;8.20234286897885;11.43587029067225;7.85022208924996;21.3573910842098;28.59542933419254;12.031944028906125;47500.0102632023;0.8842105263157894;3.248421052631579;4.821052631578947;12.974736842105264;23.021052631578947;4.347368421052631;29.83789473684211;20.85684210526316;1;1;0;8715.0;36071.0;603.0;266.0;22.0;52.0;9.0;3.0;71.0;8.0;44;236.85714285714286;0.6375150784077201;0.9414957780458384;4.910132689987937;42.12665862484921;3.0313630880579012;1.0132689987937273;6.5060313630880575;4.264173703256936;0.0971049457177322;1.5410132689987937;0.47708082026537996;0.07177322074788903;0.04221954161640531;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Philippe Latombe;21.9;54.41;0.12;0.06;145626.913565848;2.7096809635641987;4.23482070509387;7.264499471248266;9.122684136074602;7.485613832694711;18.974633650584373;20.46955900732012;12.58154450441542;11.540521610152034;5.614382047161908;25.788664112177774;57.0557455399448;17.15490365731394;71552.0937708051;26.906305903398923;57.98580053667263;15.106495974955278;74074.8197949849;24.707724707724708;56.15735615735616;19.13356913356913;98.49408759424828;1.50591240575172;116767.690404949;1.6854076922418149;3.4907122731593687;5.510118440997885;14.463846806032526;16.608288300632886;18.45213116719621;26.58199662575899;13.204073068589585;57036.6099756501;2.4423171330387827;5.203730976926853;7.246300582088505;14.264674942141806;5.89276947892559;29.083385931692263;24.765060663440632;11.096500455852444;59731.0804292913;0.9626492106276472;1.8549831745659704;3.8522710150508113;14.654032244563126;26.84033416483903;8.29887328188043;28.315280172774603;15.216554218077716;1;1;0;3244.0;4081.0;3372.0;102.0;21.0;96.0;23.0;69.0;28.0;6.0;47;236.85714285714286;0.6079613992762364;3.204463208685163;1.5916767189384802;16.596501809408927;1.0723763570566949;0.7430639324487334;1.6676718938480095;0.3546441495778046;0.016887816646562123;0.18576598311218334;0.22376357056694812;0.07177322074788903;0.008443908323281062;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Patrick Loiseau;22.95;59.58;0.12;0.06;132594.086434095;2.419415659833778;3.801076971808679;6.503310858711556;8.446083533191546;6.68506870597463;17.36654750592033;19.5755464048147;13.992337511501274;14.407891759808136;6.79970436067997;23.2748088148785;55.51533251881684;21.20835030242696;65207.9798699785;24.413023141687244;56.32524115509071;19.261735703222048;67386.1065642218;22.173745288338825;54.73243700471908;23.09233371917016;98.56479177036668;1.4344540476944658;109117.57916966;1.653271259290486;3.753768890273743;4.56115912277647;12.999807546028574;16.15330333495239;16.231201371005437;32.26628298065379;12.378456152570177;52984.7870514684;2.538502189340178;5.490336705420504;5.856484976596708;12.866148271176204;5.718707534349993;26.70617544919221;31.056545372187838;9.7614374150687;56132.7921181988;0.8159338701631867;2.114658305422932;3.3367775956673555;13.126202522625242;26.0029929452006;6.343974916268795;33.406969286681395;14.848927527969783;1;1;1;1945.0;701.0;447.0;27.0;2.0;62.0;70.0;38.0;64.0;4.0;62;130.28571428571428;0.46052631578947373;3.691885964912281;0.17653508771929827;15.703947368421053;0.20723684210526316;0.606359649122807;0.2993421052631579;0.07675438596491228;0.0;0.1074561403508772;0.19188596491228072;0.0537280701754386;0.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Stéphane Buchou;24.54;60.16;0.12;0.06;138337.000000026;1.5295980106551397;2.53077629267658;4.836739267151955;7.345829387654786;5.206849938917282;12.44063410367436;18.58577242530921;15.134056687654065;22.19941158186169;10.185995070010192;18.07903886884926;49.53410873446728;32.38612952427767;65824.0633066018;19.327297034516285;50.85531113271755;29.81587263004376;72512.9366934515;16.946160635481025;48.33406884377759;34.71839143865843;99.0385797002971;0.9606974272971076;120393.752699933;1.2583788093992176;4.900617145515105;3.795901755085428;9.413337984766557;13.983371126228269;12.154361133952971;43.289892269484106;11.201647936341814;56778.5089305044;2.081792243474585;6.967487407094297;5.176300679840783;9.308182746838565;5.4052626017119305;20.36704357321498;41.55306632850752;9.135580682658777;63615.2437694263;0.523461447771752;3.0558830464513087;2.5622887683722397;9.505619743771124;21.637978464198696;4.824333883518038;44.83848149021457;13.04566533050381;1;1;0;3291.0;4503.0;1545.0;120.0;1.0;38.0;33.0;9.0;82.0;9.0;48;236.85714285714286;0.5319662243667068;5.231001206272618;0.4939686369119421;15.004825090470446;0.1097708082026538;0.620627261761158;0.11399276236429433;0.037997587454764774;0.0;0.2322074788902292;0.1815440289505428;0.029553679131483716;0.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Martine Leguille-Balloy;24.65;62.5;0.12;0.06;130328.000000015;2.8013934074028604;4.388159106254987;7.284697072002946;9.210607083665828;6.815879933705728;19.22150267018599;21.11365170953287;12.304339819532258;10.920907249401507;5.934258179362838;25.933797802467616;57.2095021791173;16.855165428764348;65318.4425446581;26.361799197770907;59.07406840380906;14.564132398420035;65009.5574553368;25.50416096232829;55.33695334492147;19.157347444200035;98.9265545393162;1.0726781658584494;104603.012430585;2.289609284628548;3.145225280345688;4.981692685678231;13.609552307295203;15.008173761746797;23.707733047809334;26.231561236293416;11.023584409624965;52168.6544919159;3.620993712620764;4.498926545008435;6.530823493329244;13.822649900322038;4.140469253182028;34.50966109492409;23.99171906149364;8.880923171292746;52434.3579386735;0.9650226951977724;1.7984513865049394;3.440515695922493;13.395888164168287;25.8191249952321;12.959148644009613;28.45863371095091;13.155586070107184;0;1;0;1181.0;2943.0;1104.0;77.0;3.0;70.0;38.0;51.0;48.0;3.0;65;236.85714285714286;0.5446320868516284;4.200844390832328;0.5446320868516284;10.478890229191798;0.5741857659831122;0.6544028950542823;0.3546441495778046;0.11821471652593486;0.0;0.22798552472858866;0.025331724969843185;0.008443908323281062;0.008443908323281062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Pierre Henriet;22.1;53.36;0.12;0.06;108620.000000031;2.122076965568036;3.406370834100534;6.154483520530289;8.507641318357576;6.086356103848278;15.195175842386302;19.913459767998525;14.12262935002762;15.852513349291106;8.635610384827839;22.255569876634137;53.25538574848095;24.488123734118947;53105.9518255681;23.250164767912626;54.84041050748517;21.907541662743625;55514.0481744096;21.30273444536513;51.740101595993806;26.9553626112332;97.93039955809245;2.0686798011415943;90670.5128923427;2.4550567993823758;3.760891143707952;3.754273739936032;10.3121208779089;15.719642660196318;17.107091651042243;34.25829932723062;12.628212198080954;44088.6569263045;3.8581927054980953;5.352930502631102;4.84258755216839;10.479041916167663;5.724913808746144;27.488205407367083;32.36027944111776;9.88704409363092;46581.8559660311;1.1249221785706618;2.251991155192031;2.7242867263476525;10.152207981795152;25.17764753869604;7.281938987999399;36.05547326163028;15.22294497756596;1;1;1;391.0;3629.0;907.0;106.0;20.0;74.0;34.0;41.0;53.0;2.0;31;236.85714285714286;0.5952955367913149;4.158624849215923;0.20265379975874548;7.4601930036188175;0.1942098914354644;0.5952955367913149;0.0971049457177322;0.3335343787696019;0.0;0.21531966224366705;0.1646562123039807;0.012665862484921592;0.012665862484921592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Françoise Ballet-Blu;24.05;59.62;0.12;0.06;116142.886128769;2.6321227462933305;3.773828589140879;6.060684334693737;8.214082760758382;11.45494308691085;19.89633379828141;19.20063370701383;12.367618949217338;10.995161095899848;5.402007886897074;23.52378984346748;60.078180158771154;16.39802999776136;55635.423943997;24.714658039004224;60.75132560438573;14.532218926934483;60507.4621848516;22.42880988976482;59.45758342010016;18.111953988794685;96.10907337569526;3.89092662430473;95930.618188475;0.5180861044511623;2.697800479516314;8.36026269154592;16.21182111956635;19.14104034191598;11.32492442405921;23.99666423433754;17.74523089752945;45893.4966068462;0.8127601159218182;4.144422896738065;10.228139367659557;16.011156385505416;10.079968622665769;19.69581417645393;22.57206981456867;16.449131675854705;50037.1215816248;0.2478166157043787;1.3689869496572538;6.647081159941644;16.3958670583768;27.449687231448728;3.6473009972620254;25.303275576073705;18.93398884825229;0;1;0;270.0;718.0;338.0;24.0;5.0;24.0;20.0;8.0;80.0;11.0;58;71.0;0.49295774647887325;5.71830985915493;0.0;9.211267605633802;0.0;0.647887323943662;0.014084507042253521;0.0;0.0;0.08450704225352113;0.0;0.014084507042253521;0.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Sacha Houlié;25.05;67.71;0.12;0.06;117190.113871176;2.1972864578888984;3.2690502602611144;5.520948886423756;7.668743066814574;13.915009813123987;19.413772506186536;18.690161276559436;12.139261029098046;11.097363256250532;6.084136871746736;21.950678385527773;60.8661148562164;17.182353443126548;56209.9773354965;23.32900425198812;61.50616449323062;15.164831254781264;60980.1365356644;20.680551000327977;60.2771400459167;19.04066907182683;96.3708507551839;3.628295929686833;99009.160674849;0.6060055146501833;2.690664485046814;10.787908169964346;15.430920421375834;16.60354109222394;9.150683271217767;23.970548131988;20.75568887676878;46640.2979951185;1.0548885077186965;3.985849056603773;13.36835334476844;15.01286449399657;9.343910806174955;16.23284734133791;22.46998284734134;18.52487135506004;52368.8626797273;0.2062328139321723;1.535288725939505;8.488007943782462;15.803544149098686;23.069431714023832;2.841429880843263;25.305530094714328;22.742896425297893;1;1;0;9857.0;33537.0;1643.0;334.0;7.0;36.0;11.0;21.0;68.0;16.0;34;236.85714285714286;0.6755126658624849;5.041013268998793;1.528347406513872;9.022316043425814;0.7810615199034981;1.0512665862484922;3.867310012062726;13.354041013268999;0.016887816646562123;0.2195416164053076;0.2448733413751508;0.033775633293124246;0.021109770808202654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Jean-Michel Clément;27.75;67.83;0.12;0.06;98394.0000000045;2.0194320791918208;3.2156432302782694;5.5094822855052135;7.995406223956746;5.452568246031262;14.303717706364209;20.223794133788644;14.295587129296502;16.886192247494765;10.093095107425247;20.603898611703965;52.41478138910909;26.98030367705348;48130.9826587716;21.68086432578433;53.91439850405153;24.40473717016414;50263.0173412189;19.57105624415574;50.97984600998746;29.445118675765475;96.59430453076408;3.4046791471024656;83062.1837407678;2.6931689581276634;3.6611206087019337;3.9633045195155434;10.598107437817534;15.764128000770508;13.94620885603525;37.65620861525126;11.712937323926706;40261.7553101567;4.289510941109262;5.069422021310946;4.828494076153101;11.065298924517524;5.660564814584834;23.78480415290231;35.77159037281737;9.522863316857505;42800.4284306093;1.189252336448598;2.336448598130841;3.1495327102803743;10.158878504672897;25.26869158878505;4.691588785046729;39.427570093457945;13.773364485981308;1;1;1;788.0;3914.0;176.0;171.0;8.0;83.0;36.0;75.0;22.0;4.0;68;236.85714285714286;0.4939686369119421;1.2834740651387213;0.9288299155609168;32.51749095295537;0.3293124246079614;0.5784077201447527;0.5952955367913149;0.07177322074788903;0.004221954161640531;0.13510253317249699;0.15621230398069963;0.07177322074788903;0.012665862484921592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
Nicolas Turquois;19.18;51.34;0.12;0.06;99521.0000000516;2.195516524150681;3.479667607841561;6.046964962168788;8.213341907738066;6.224816872820812;14.958651942806044;20.234925292149395;14.66625134393746;15.07521025713166;8.90063403703741;21.99937701590619;54.02276906381568;23.975844294169068;48136.679860695;23.11575535981386;55.41590493601463;21.466262256938677;51384.3201393032;20.95399346099953;52.71679900358088;26.327261404328198;97.71505511399604;2.283940072949428;82967.9337709959;1.681391396579363;3.032531006303711;4.132968529656369;10.470428001494572;15.582098906794268;17.455132763628914;34.225655983704364;13.416177516361929;39631.9146942967;2.5308470641669403;4.314804067522899;5.500744366783579;11.016628396961972;6.335949130730993;27.369988140597005;32.39635638767631;10.527112613862885;43336.0190766931;0.904559719401883;1.859885545504892;2.879822780136607;9.970924866162084;24.035443972678607;8.387945357208787;35.89625253830533;16.055935019383423;1;1;0;6073.0;2819.0;1608.0;106.0;1.0;91.0;60.0;79.0;23.0;3.0;50;236.85714285714286;0.5615199034981906;3.1453558504221952;0.34197828709288297;14.814837153196622;2.879372738238842;0.8063932448733414;3.5211097708082026;0.764173703256936;0.008443908323281062;0.22798552472858866;0.008443908323281062;0.07177322074788903;0.012665862484921592;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Sophie Beaudouin-Hubiere;23.56;55.6;0.12;0.06;124617.962071511;2.2773778858422205;3.205020181837149;5.5522119774990575;7.513421122318785;9.034080422414275;17.367614370431;19.36573661699447;13.721241885136056;13.898585265252732;8.06150043734001;20.96022212057745;57.07888971809625;21.960085702592743;59591.9546556886;22.53192596197412;58.31920927656861;19.14886476145727;65026.0074158424;19.518346507550827;55.9422384892197;24.536339310429675;92.968054117817;7.031945882183009;105339.095356441;0.8021720350487473;2.95711939547556;6.600594271827148;13.387254483144895;16.128879142577773;12.45502615365629;30.43032495087289;17.235781619343264;49740.8119340366;1.1761158021712907;4.400884599919582;7.607559308403699;13.363490148773623;8.224768797748292;21.56413349416968;28.07197426618416;15.585042219541617;55598.2834224194;0.4658440951113349;1.6655275369617613;5.699845318176912;13.40695708478722;23.19867621137451;4.304111658692759;32.54073887549912;18.71290334184683;0;1;0;2333.0;5097.0;667.0;115.0;13.0;61.0;45.0;34.0;67.0;4.0;50;236.85714285714286;0.6079613992762364;4.386610373944511;0.7008443908323281;10.711097708082026;0.5193003618817853;1.2117008443908324;0.4517490952955368;0.2575392038600724;0.0;0.2575392038600724;0.19843184559710494;0.029553679131483716;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Pierre Venteau;24.84;54.59;0.12;0.06;133409.035543353;2.0081103973495043;3.1594570081478763;5.412678305061877;7.614928528060326;7.658403855811827;16.061135305714007;20.180047822860526;14.035784692187184;14.97125381346086;8.89520197288039;20.403421058549277;55.72862400587667;23.86645578634125;64304.4484946157;21.5554242348843;57.217280418014425;21.225740233889027;69104.5870487581;19.33173188238018;54.34417689279925;26.322644130585783;95.71543149262791;4.283818932755661;113081.032161736;1.6359954368992138;3.4143666929015484;6.208823763496962;13.300200741061715;14.829193233169145;12.992456734553109;33.25138617451208;14.364039935975098;53687.6201862552;2.3283103917149406;5.135321399966472;7.310894629984912;12.265539143554305;6.601225622590198;22.314526794195988;31.25523869838136;12.78521802298508;59393.4119754943;1.0102200596029836;1.8588049096694896;5.211051807452057;14.234000639806036;22.26693381374909;4.566194669405486;35.05463606822353;15.79142323169397;1;1;1;1427.0;939.0;199.0;30.0;3.0;94.0;25.0;87.0;13.0;9.0;48;117.57142857142857;0.4082624544349939;4.8906439854191985;0.8675577156743621;12.460510328068043;0.0;0.42527339003645204;0.05953827460510328;0.00850546780072904;0.0;0.20413122721749696;0.2551640340218712;0.00850546780072904;0.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Marie-Ange Magne;25.73;62.78;0.12;0.06;117829.002385101;2.0988041993057736;3.0722487672813994;5.260165154588429;7.076356414804505;8.75845504926631;15.883186651842928;19.680214548201207;14.207028829914536;15.317112086158756;8.640487486102742;19.895781174413766;56.1440731908104;23.95844825976627;56084.0886406173;21.13258683403466;57.59218315384067;21.271663932672418;61744.9137445094;18.77105467737756;54.82961907229852;26.397706659756416;93.96243709103872;6.036714221456518;100481.408761486;1.7774504632716632;3.2851981966739983;6.123545744966711;12.638210208895217;15.14813745882306;11.608164727659956;33.419253391188384;15.99605895641962;47056.8055480251;2.735039102346141;4.928170690241415;7.773716422985379;11.790207412444746;7.225433526011561;20.12920775246515;31.604896293777628;13.806953417205031;53424.6032134574;0.9340371368673256;1.8381251871817912;4.6683138664270745;13.383498053309372;22.124887690925423;4.101153039832285;35.01796945193172;17.92265648397724;0;1;1;982.0;3978.0;640.0;115.0;3.0;72.0;50.0;59.0;38.0;11.0;35;236.85714285714286;0.5826296743063932;4.37394451145959;0.21109770808202655;6.966224366706876;0.3039806996381182;0.8950542822677925;0.413751507840772;0.08021712907117008;0.0;0.21109770808202655;0.3166465621230398;0.016887816646562123;0.04221954161640531;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Stéphane Viry;21.2;53.12;0.12;0.06;105021.000000007;2.2795440911817635;3.420268327286924;5.969282334009388;8.608754439588273;8.732539206444425;17.27083154797612;20.522562154235818;13.704878072004648;13.105950238523722;6.382533017206082;22.90684720198817;57.602765161253465;19.488483255729808;50865.2613033945;23.965398604148238;59.451489236213504;16.58114617123759;54155.7386965598;21.91302742129074;55.86741759763642;22.21770842950789;97.16628102950838;2.832766779977338;87766.3925930645;0.7360481279766652;3.183465123168425;5.814324453660872;13.116696670692525;17.347264316477904;14.834901898229385;28.033634892783084;16.92796755007634;42118.2887948066;1.2488722161546133;4.627475188755401;7.388764898618167;13.768460040837644;8.499928771546607;25.552020513794577;25.22436962818747;13.678237333206706;45648.1037982424;0.2628811777076761;1.8489309498773217;4.361636873466527;12.513144058885384;25.51042762004907;4.946547493866106;30.625657202944268;19.926393270241853;1;2;1;828.0;2551.0;424.0;90.0;0.0;0.0;0.0;0.0;93.0;2.0;53;236.85714285714286;0.6501809408926418;1.5874547647768396;6.003618817852835;61.98250904704463;1.313027744270205;1.1610373944511458;2.5373944511459587;0.5235223160434258;0.17310012062726177;2.2291917973462003;0.7852834740651387;0.08021712907117008;0.025331724969843185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
